fit_days,strategy,seed,epoch,loss_before_update,gradient_norm,anchor_loss,paired_loss,balanced_loss,anchor_weight,paired_weight,anchor_norm,paired_norm,gradient_dot,raw_anchor_slope,raw_paired_slope,update_norm,linear_anchor_change,linear_paired_change,elapsed_seconds
342,IN,1,96,0.00044030301272715783,0.0020417704856176473,0.0007248063774461401,0.00015579964800817547,0.00039066606686177563,0.41276562596296357,0.5872343740370365,0.00463687577972163,0.003259248808225576,-6.5133179071221335e-06,-5.049871469085682e-06,-3.5495424827399483e-06,0.016726926844993478,-7.5445055036120665e-06,-4.0584744916752065e-06,27.7960859159939
342,IN,1,97,0.0004346756692883827,0.002028350552365777,0.0007174040329329858,0.00015194730564377961,0.0003977891643274846,0.43476688280333736,0.5652331171966626,0.004552958478096334,0.003502051639989537,-7.573799077861121e-06,-4.731507994300909e-06,-3.6393886328595035e-06,0.01657464192094637,-8.018152212501223e-06,-3.641378336254889e-06,27.928919500205666
342,IN,1,98,0.0004290329639636297,0.001949482516566566,0.0007095626181988095,0.00014850330972845,0.0003984150329310005,0.44542835210041476,0.5545716478995852,0.004524358914069113,0.003633935746692784,-8.74862917526029e-06,-4.266098087916451e-06,-3.426502325527155e-06,0.01644287863135326,-8.206636941373096e-06,-3.3911397923610884e-06,28.06977641629055
342,IN,1,99,0.00042338744988136795,0.0018905981551563082,0.0007015207732575937,0.00014525412650514226,0.0004001473672226481,0.45822132641890695,0.5417786735810931,0.004499523757331614,0.0038055719888525114,-9.92427671515298e-06,-3.900256467998554e-06,-3.298728390926066e-06,0.016352009500693123,-8.335093990599018e-06,-3.406716408182409e-06,28.1998288333416
342,IN,1,100,0.00041763766426313267,0.0018601736714597878,0.0006933238093277255,0.00014195151919853982,0.00040744705811254653,0.4815177397685355,0.5184822602314644,0.004412588625813195,0.004097998841235912,-1.1152821968484118e-05,-3.5930618980471205e-06,-3.3368992089019985e-06,0.016326809376363095,-8.536716129379075e-06,-3.441452431705501e-06,28.326498625334352
342,IN,2,1,0.01800820474584853,0.15036313791168424,0.01335883304087881,0.02265757645081825,0.01672595330404804,0.6378951311238347,0.36210486887616533,0.11858788128663655,0.20890807770084646,0.024166613847288694,-0.017721622363550432,-0.031218957801945692,0.004123101585380421,-0.00027725177676049913,-0.000516426568542098,28.708746833261102
342,IN,2,2,0.017616100659045553,0.14647205327911603,0.013085230939058123,0.022146970379032984,0.016360647703654897,0.6385443670839136,0.3614556329160864,0.11541545369811951,0.20389193339941047,0.02294422568111676,-0.016799194776218926,-0.02967731090357756,0.06311952632346801,-0.0002918416070357752,-0.0005438769029261261,28.854752083308995
342,IN,2,3,0.017172371632576792,0.14486292474516196,0.012775112705323522,0.021569630559830064,0.015940807908839755,0.6400376625656573,0.35996233743434264,0.11388498931568974,0.20249530237652774,0.0224818533950344,-0.016393775080048294,-0.02914925366261434,0.06977291361596188,-0.0003333786848210896,-0.0006203038268111355,28.9958380414173
342,IN,2,4,0.01666653055963801,0.14326621279684099,0.012421351973439935,0.02091170914583608,0.015461806009865436,0.6418932708378127,0.35810672916218733,0.11230799703478495,0.20130799476055605,0.022037472080177225,-0.015988022200606487,-0.028657947558217774,0.07278938561660914,-0.0003777534762010969,-0.0007033138188511279,29.127003957983106
342,IN,2,5,0.01609606475960955,0.14146338200514752,0.012022793111547856,0.02016933640767124,0.014921755524044615,0.6441481611131608,0.3558518388868392,0.11051126568904855,0.2000428852596869,0.021544901558685717,-0.015533606751086188,-0.028118287249736643,0.07484917519941169,-0.00042272820162978837,-0.0007890705886702487,29.253260541241616
342,IN,2,6,0.015460631322444573,0.13928047701310767,0.011579826441100362,0.019341436203788785,0.014320791867356398,0.6468560633604137,0.3531439366395864,0.10835655515991592,0.1984774122897449,0.020954756381650536,-0.014994874730106767,-0.027466210324314885,0.07640989164065906,-0.00046661787037267997,-0.0008746942434657721,29.39290125016123
342,IN,2,7,0.014762256094320091,0.1365082421576979,0.011094590941721418,0.018429921246918765,0.0136612067199824,0.6501022215124463,0.34989777848755377,0.10567623499741803,0.19634407348869903,0.02021156624775139,-0.014331977003271885,-0.026628491694821583,0.07781181579673183,-0.0005074352653632294,-0.0009566138961772057,29.526803000364453
342,IN,2,8,0.014006055819836485,0.13287892400632392,0.010571470078334724,0.017440641561338247,0.012948019542679394,0.6540267672418721,0.3459732327581278,0.10225619390251146,0.1933048039449707,0.01924951626748031,-0.01349853655037682,-0.025517593231587376,0.07917445511048567,-0.0005422977778841085,-0.0010303220274565966,29.655460332985967
342,IN,2,9,0.013201338003195595,0.12805046089665711,0.010018144199722835,0.016384531806668354,0.012189963009156268,0.6588616742304455,0.3411383257695544,0.0978244246921078,0.188934398056498,0.01799362892522275,-0.012443371027005035,-0.024032656692644316,0.08045219003271052,-0.0005672768066815617,-0.0010897908928146774,29.783773916307837
342,IN,2,10,0.012362863227910328,0.12162286398089811,0.009446597087385506,0.01527912936843515,0.011400697168781844,0.6649654065789977,0.3350345934210022,0.09206932554692256,0.18273610456348058,0.016373597210730197,-0.01112247411411675,-0.02207551299684502,0.08152389674924702,-0.000577601289721223,-0.001128086181675443,29.912021833006293
342,IN,2,11,0.011511287103971053,0.11319491045761192,0.008873585403359552,0.014148988804582555,0.010599434386946318,0.6728498557690088,0.32715014423099115,0.08469713053827728,0.1741966282811445,0.014350437029289132,-0.00952150590777978,-0.019582885686365206,0.08218779532347571,-0.0005691386637196187,-0.0011384569790135173,30.041701291222125
342,IN,2,12,0.010671989108834747,0.10248434552756315,0.008319285327061951,0.013024692890607542,0.009810107152141062,0.6831683961599797,0.3168316038400203,0.07554720060579892,0.16289871100832598,0.011955581685416244,-0.00768700743275705,-0.01657511585163126,0.08228003541099792,-0.000540099985327505,-0.0011156440782188342,30.167742083314806
342,IN,2,13,0.009872509961814479,0.08945348795676383,0.007804484146746696,0.011940535776882262,0.009058767545842858,0.6967437761276082,0.3032562238723917,0.06470483695164515,0.148662051699163,0.009316562642538675,-0.005742373869562448,-0.013193342589067607,0.08164812777176184,-0.0004915577299710726,-0.0010580463338028822,30.293805458117276
342,IN,2,14,0.00913869041367751,0.07449656301218692,0.007347329949090144,0.010930050878264876,0.008370658067229043,0.7143712451043129,0.2856287548956872,0.05266789537359821,0.1317249378788968,0.0066616257323468524,-0.0038843514059824463,-0.009714949572663868,0.08015278744772189,-0.0004286175681911195,-0.0009697667227253734,30.421654666308314
342,IN,2,15,0.008489360581308725,0.05881450619688246,0.006958893449736168,0.01001982771288128,0.007769443108232195,0.7351953394571804,0.26480466054281965,0.040679404084422555,0.1129410193667145,0.004289667443214981,-0.002352535410342189,-0.006531505397397966,0.07799622625613586,-0.0003609924308783039,-0.0008615568585770207,30.564654041081667
342,IN,2,16,0.007930962454662143,0.045099790655165894,0.006638846965842921,0.009223077943481366,0.007284251593527288,0.7502527315595605,0.24974726844043948,0.0312736247891596,0.09394746365136455,0.0024895583930549326,-0.0013555372953535964,-0.004072098825827321,0.07559940739724533,-0.0003015525490899941,-0.0007509035943459275,30.71164770843461
342,IN,2,17,0.0074537622806473865,0.037532776347721085,0.006373480863002088,0.008534043698292684,0.006949507991336976,0.7333902449278168,0.2666097550721832,0.02807183573486051,0.07722001949849434,0.0014345951440249418,-0.0009604090796890149,-0.002641893767140386,0.07342887650065286,-0.0002627016918214402,-0.0006599543005383079,30.854741875082254
342,IN,2,18,0.0070317578460598,0.03730429175980761,0.006138075600573943,0.007925440091545657,0.006717824203265081,0.6756405279283839,0.3243594720716161,0.03151676776418029,0.06564940272835779,0.001105954684202185,-0.001029845107107279,-0.0021451665567417022,0.0718209693170281,-0.000251047931285968,-0.0006073888627977891,30.98646637517959
342,IN,2,19,0.006629478022886664,0.04105561590930078,0.005904393514137721,0.007354562531635607,0.006456409797490666,0.6193434856956254,0.38065651430437464,0.037412760313391774,0.06087206841668051,0.0012973960258228596,-0.001360766389428367,-0.0022140217418481463,0.07087456707271104,-0.0002647263585700869,-0.0005975619659620169,31.12125137541443
342,IN,2,20,0.00621462805368287,0.04557699067983959,0.005649009288050199,0.00678024681931554,0.006110830132177171,0.5917560800777135,0.40824391992228637,0.04229913908546389,0.0613132774656901,0.0017058119636435562,-0.0017551675000596395,-0.0025441433148907814,0.0705628992420737,-0.00029515277693373596,-0.0006183363739362688,31.249919708352536
342,IN,2,21,0.0057691328579301815,0.04869699345452829,0.005358966583502698,0.006179299132357666,0.005697933676189685,0.5867930717120493,0.4132069282879507,0.04468521782504241,0.06345725212382232,0.002054543785552069,-0.0020206417609801484,-0.0028695031583035563,0.07072518659560523,-0.00032951446397311507,-0.0006464583692797098,31.384452833328396
342,IN,2,22,0.005294015695805929,0.04932762431024394,0.005035207592636921,0.005552823798974938,0.005245408093783391,0.5939066463286056,0.4060933536713944,0.04422298451949904,0.06467558306278087,0.0021842157512635416,-0.002048482312105903,-0.0029958807477325714,0.07106466530617783,-0.00035362771124580023,-0.0006598110725245676,31.5155533333309
342,IN,2,23,0.004806433919467033,0.047363288118015066,0.0046923811026904185,0.004920486736243648,0.004781758517204991,0.6081753303400268,0.39182466965997315,0.04121429306523298,0.06397125612695771,0.0020703498166425396,-0.0018442716675928829,-0.002862608246817172,0.07125100048408567,-0.0003567397746932936,-0.0006462995926796402,31.644017583224922
342,IN,2,24,0.00433184440429258,0.04329056679991362,0.004353451291459667,0.004310237517125494,0.004337386907921915,0.62825780008184,0.3717421999181601,0.03633546907854431,0.061408260545220895,0.0017808486580462007,-0.0014914842072901104,-0.002520662402964157,0.07099706159221501,-0.00033578759512373685,-0.0006034534582136032,31.774111540988088
342,IN,2,25,0.003895701969067193,0.03785385385923193,0.004041465314700081,0.0037499386234343046,0.003940617057250111,0.6540685279550293,0.3459314720449707,0.030425335646389412,0.057526579993232276,0.0014162154418343503,-0.0010953854151002724,-0.00207109553161704,0.07009021429639527,-0.0002954144022208151,-0.0005356169746763785,31.899758958257735
342,IN,2,26,0.0035174117322672093,0.031857223203774356,0.003773231364281986,0.003261592100252433,0.0036122000172451683,0.6852638990827808,0.3147361009172191,0.024334170808256284,0.05298193858415364,0.0010635090417843538,-0.0007405049876503854,-0.001612275597393307,0.06842505544081205,-0.00024412853921646052,-0.00045171390156419685,32.03081933315843
342,IN,2,27,0.003207356091320476,0.026128869260296693,0.003557056583093619,0.002857655599547333,0.0033604687790512308,0.7189197489463104,0.2810802510536895,0.018900670461852825,0.04834229801778818,0.0007755736784464613,-0.0004748219880051337,-0.0012144535346442229,0.06603564377960251,-0.00019074019880976643,-0.00036290199911368523,32.16413920838386
342,IN,2,28,0.0029662039913953284,0.021607202268842725,0.003392795563531677,0.00253961241925898,0.0031757325929071966,0.7455845534671017,0.25441544653289827,0.015007372971616048,0.0439802914022743,0.0005705991073460552,-0.00031309070695982605,-0.0009175370368605184,0.0630985119627726,-0.00014301418871286544,-0.00028012368823024543,32.29293166613206
342,IN,2,29,0.0027859813254792146,0.019101948156941766,0.0032730655885631673,0.0022988970623952615,0.003029860121253795,0.7503455913669561,0.2496544086330439,0.013319345424223866,0.040031787035853736,0.0004407260952168773,-0.00024314424419137048,-0.0007307790505050095,0.059894764432626584,-0.00010632704560054262,-0.00021185051906068373,32.42480208305642
342,IN,2,30,0.002652904064153638,0.018370955067587885,0.00318600851231518,0.0021197996159920958,0.002897484582935035,0.7293926824516793,0.2706073175483207,0.013510410920468882,0.03641584769985247,0.0003629408293081715,-0.00023135136821014865,-0.0006235825275402412,0.05672836166467343,-8.249120162166785e-05,-0.0001622363261404746,32.5613733753562
342,IN,2,31,0.002551326611711313,0.018216210668473537,0.003118916548961766,0.0019837366744608603,0.0027735185051343484,0.6957327630748601,0.30426723692513985,0.014394413287349089,0.03291404303156311,0.0003099913052587881,-0.00023847542384783778,-0.0005452942197648619,0.05384845424959819,-7.001938806706302e-05,-0.0001307882435560901,32.707246916368604
342,IN,2,32,0.0024673713072728633,0.01769331812901364,0.0030612297860659983,0.0018735128284797285,0.0026590557784657454,0.6613890161023139,0.33861098389768607,0.014994304724266593,0.0292874978081558,0.0002597793041157784,-0.00023666367205443182,-0.0004622612988081246,0.05141259843974616,-6.539303027154284e-05,-0.000113831064067869,32.85318354098126
342,IN,2,33,0.0023911333701218456,0.01643704214054544,0.0030061993769950725,0.001776067363248619,0.0025517323986506656,0.6305543037122531,0.369445696287747,0.014884290501246544,0.025403878100543707,0.00020176945043473712,-0.00021423718206303673,-0.00036565096987844825,0.049473893206400436,-6.440362775463773e-05,-0.00010632333393901813,32.99845716636628
342,IN,2,34,0.002317370670030676,0.014531161489820782,0.0029512739302604515,0.0016834674098009,0.002447648784054851,0.6027586717072196,0.3972413282927803,0.014089497228931552,0.02137885972547656,0.00013971578478138753,-0.00017515687799661849,-0.0002657762916445874,0.047988225367625,-6.329190737872716e-05,-0.00010336075724230716,33.127678375225514
342,IN,2,35,0.002244915375739454,0.012539248992699403,0.0028973888522385665,0.0015924418992403415,0.0023445880957458777,0.5763806680244107,0.4236193319755893,0.013057889923048073,0.017766694644779257,8.998370363696496e-05,-0.00013639663335677138,-0.00018558261324812885,0.04684747124966518,-5.970887581847122e-05,-0.0001013630734675803,33.25339875044301
342,IN,2,36,0.0021750518435783715,0.011617624483211148,0.0028473347018312667,0.0015027689853254764,0.002247275136458341,0.5537149594053767,0.4462850405946232,0.012647950024344582,0.015692569764292407,7.461134411917464e-05,-0.00012187606307209741,-0.0001512141191793884,0.045933980091562264,-5.3437925604722083e-05,-9.872203389503983e-05,33.38516016630456
342,IN,2,37,0.002109330612078989,0.012814805083139437,0.0028035156071226663,0.0014151456170353118,0.0021675277565037405,0.5419176047021081,0.45808239529789185,0.013670011887764103,0.01617180702534752,0.00010969438118385947,-0.00015151678769425434,-0.00017924638777273277,0.045171915751813625,-4.655775675811402e-05,-9.571293038997145e-05,33.51334883319214
342,IN,2,38,0.0020475994967855326,0.01565061336290413,0.0027657664434192703,0.0013294325501517947,0.002102103473476927,0.537946592325692,0.46205340767430797,0.016034580188828956,0.018668291649162994,0.00019338314224907787,-0.0002276635842009544,-0.00026505777748507347,0.04456612751628541,-4.24332474755483e-05,-9.406469888370969e-05,33.64068445842713
342,IN,2,39,0.001987073007833815,0.018778387912848315,0.0027304673671615385,0.001243678648506091,0.0020376334175172843,0.534006452328474,0.46599354767152606,0.018855924349901677,0.021607992895564174,0.00030109452698251526,-0.0003301719024815284,-0.0003783613038929579,0.04419647618871213,-4.384644512725463e-05,-9.54405868723205e-05,33.783008750062436
342,IN,2,40,0.0019232107163859528,0.0211417156040639,0.0026916619513426337,0.0011547594814292719,0.0019664253521294362,0.5281180078693737,0.4718819921306262,0.021206890681352397,0.023734198478671985,0.0003934517831847392,-0.0004231744913285314,-0.00047360584440292485,0.04414155549977128,-5.132083281609666e-05,-9.960344084705023e-05,33.91435895813629
342,IN,2,41,0.0018520518461377573,0.022139721891964125,0.0026436219424683205,0.001060481749807194,0.0018845893554268328,0.5205525129359408,0.47944748706405904,0.022460601641660794,0.024386242377066596,0.000434264094748127,-0.0004708144454907621,-0.0005111793248256447,0.044392533101501326,-6.261685105490252e-05,-0.00010416651328755863,34.04968966636807
342,IN,2,42,0.0017724561126238395,0.021558840012895045,0.0025834705120304515,0.0009614417132172276,0.0017910578799849837,0.5114682102899495,0.4885317897100504,0.0223375095134976,0.023386248866187752,0.0004076658923981239,-0.0004543621415279361,-0.0004756943074036791,0.04482111024590633,-7.37605136344857e-05,-0.00010585738738841329,34.180024416185915
342,IN,2,43,0.0016869443849975238,0.01950690283100776,0.002512450450451556,0.0008614383195434913,0.0016880757984633135,0.5006852847684211,0.4993147152315789,0.020874002602170125,0.020931299675951,0.0003241199417979004,-0.0003799984437673035,-0.0003810415019332007,0.0452121143367143,-8.088207737106762e-05,-0.00010209641642616129,34.30619300017133
342,IN,2,44,0.0016008883924366114,0.016353698290527106,0.002435337244259693,0.0007664395406135299,0.0015816124722449422,0.4884499090929566,0.5115500909070433,0.018360259877992516,0.017531161518175045,0.00021329579199733722,-0.0002737675274361574,-0.0002614049459979354,0.045327902984750916,-8.178857326942505e-05,-9.197750907442467e-05,34.438471833243966
342,IN,2,45,0.0015206497610309945,0.012707613295915158,0.0023585094741843163,0.0006827900478776726,0.0014848399022526812,0.4786301583569752,0.5213698416430248,0.015267030013383993,0.014015503792698966,0.00010958279123175971,-0.0001686933354062502,-0.0001548645728813418,0.04497381318691062,-7.667170556651049e-05,-7.641130503143406e-05,34.56884525017813
342,IN,2,46,0.001451532374216072,0.009463159260274974,0.002287610767538109,0.000615453980894035,0.001430110354984503,0.48718898885399275,0.5128110111460072,0.012178536214194343,0.011570049423579486,3.8314156526975734e-05,-9.190620604539766e-05,-8.731421638665923e-05,0.04406508563913552,-6.797550136321415e-05,-5.7567065560978514e-05,34.70776895806193
342,IN,2,47,0.0013962514188933643,0.007647370335473125,0.002225574125014534,0.0005669287127721943,0.0014560670641672916,0.5360629492189425,0.4639370507810575,0.0097184043270863,0.011229274481331692,8.445564825363243e-06,-5.45479529345243e-05,-6.302824160025264e-05,0.04268990638897699,-5.921932174906969e-05,-3.818232757725927e-05,34.838304875418544
342,IN,2,48,0.0013544103406865045,0.0075469742389138285,0.002171875670691004,0.0005369450106820055,0.0015187973256857055,0.6005467626365855,0.39945323736341454,0.008372928645338592,0.012588044660583246,1.3315480595755341e-05,-4.7420803596351886e-05,-7.129347672680243e-05,0.04104804904604323,-5.259705199302109e-05,-2.129022842791423e-05,34.96407204121351
342,IN,2,49,0.0013232403663879376,0.00841894451187701,0.0021239978762756704,0.0005224828565002047,0.001543626368498152,0.637610949250487,0.3623890507495131,0.008132432142765477,0.014308731920954249,3.701016948094754e-05,-5.558140648100695e-05,-9.779355439612335e-05,0.03931149773712221,-4.8587338952184646e-05,-9.1483304422735e-06,35.08956866618246
342,IN,2,50,0.0012989102943460546,0.009371476837996738,0.002079159587509042,0.0005186610011830673,0.0015294045991098054,0.6477055517918955,0.3522944482081045,0.008421634772851993,0.015483467381574334,6.20471316625523e-05,-6.77966846834493e-05,-0.000124646554284089,0.03761960927077877,-4.707186694973225e-05,-2.2666723748096434e-06,35.21618633298203
342,IN,2,51,0.0012776723445609693,0.009839007996501808,0.0020349398949114496,0.0005204047942104892,0.0014985830089948493,0.6458603794204819,0.3541396205795181,0.008635587719113227,0.015749110341447898,7.561852118371751e-05,-7.49435028373228e-05,-0.0001366778421979613,0.03609825087673044,-4.744564873510188e-05,2.8086793488253794e-07,35.34476162539795
342,IN,2,52,0.001256728610269604,0.00961409896028377,0.001989714257966143,0.0005237429625730653,0.001462149872630223,0.6401263878809702,0.35987361211902974,0.00847426816351595,0.01507363276097042,7.288071006368728e-05,-7.219738208583018e-05,-0.00012842133419267978,0.034827080712091264,-4.86702900196823e-05,8.873181114874035e-08,35.47389479121193
342,IN,2,53,0.0012346367141338932,0.008751579757635249,0.0019429545870218211,0.0005263188412459653,0.0014226705597201992,0.6327326704461524,0.36726732955384755,0.007918061721598564,0.013641334076599282,5.67806811743077e-05,-6.0523307734564884e-05,-0.0001042702986232017,0.0338127410432123,-4.9685202349266516e-05,-1.302154983235013e-06,35.60577991604805
342,IN,2,54,0.0012111636517441848,0.0074993404028226894,0.0018951161696271618,0.0005272111338612077,0.0013791408487829272,0.6227988732015188,0.3772011267984811,0.0071532724517342,0.011810807832033934,3.52144013063821e-05,-4.515109845037499e-05,-7.454922915362198e-05,0.032997236520988564,-4.982630445825626e-05,-2.8932917217709264e-06,35.732412291225046
342,IN,2,55,0.0011867534826768143,0.00628391838354758,0.0018471681723675453,0.0005263387929860834,0.0013292090964357056,0.6078531534675603,0.3921468465324397,0.006516070482078955,0.010100333652487824,1.7014753686817502e-05,-3.248122513293385e-05,-5.034801452600828e-05,0.03229347845755158,-4.8995012253839884e-05,-4.386490738420596e-06,35.85900016641244
342,IN,2,56,0.0011619109129366951,0.0056582717519213675,0.0018000373306861323,0.0005237844951872581,0.0012749901740532544,0.5886025542676719,0.4113974457323281,0.006356471458577698,0.009094454463586333,8.29933782973391e-06,-2.719665331594173e-05,-3.891132474291326e-05,0.03163656930457645,-4.757462867140614e-05,-5.983528695943917e-06,35.99251241609454
342,IN,2,57,0.0011367829732025583,0.005926672151509295,0.001754196774636055,0.0005193691717690614,0.0012271014004864643,0.5731425399579722,0.42685746004202785,0.0067633452633689495,0.009081159978973633,1.0368060294050095e-05,-3.064285089888068e-05,-4.11442297248564e-05,0.03102162766411261,-4.6208760186845596e-05,-7.940257393778151e-06,36.124821541365236
342,IN,2,58,0.0011110870582237127,0.006739420793097106,0.0017094896153437406,0.0005126845011036847,0.0011896562668169345,0.5656491250399707,0.43435087496002933,0.007472036586166338,0.00973072969548083,1.9724691784255012e-05,-4.014838052053923e-05,-5.2284679558443774e-05,0.0304767693840992,-4.543465115992989e-05,-1.029044209261048e-05,36.255119000095874
342,IN,2,59,0.001084333961078387,0.007512624952810284,0.0016652968644002746,0.0005033710577564995,0.001157031263038983,0.5625662168315051,0.43743378316849496,0.008112352550243332,0.010432974450983134,3.003869070153144e-05,-5.016256930558983e-05,-6.451208828999816e-05,0.030024280391447895,-4.536804325700604e-05,-1.2802135002863693e-05,36.38342145830393
342,IN,2,60,0.0010561854681473545,0.00786400875023286,0.00162098324736604,0.0004913876889286688,0.0011246947340519775,0.5606493761354688,0.4393506238645311,0.008414501024576972,0.010737630706938424,3.518046760206586e-05,-5.5152682100546974e-05,-7.037959008658139e-05,0.02966836988217136,-4.566704888585309e-05,-1.500798080372406e-05,36.51436350028962
342,IN,2,61,0.0010267666426021936,0.007633763229097617,0.0015763293019106577,0.00047720398329372963,0.0010910966629111526,0.5585283763546708,0.4414716236453292,0.008255432297779792,0.010444370488213233,3.194505800161136e-05,-5.2167753246719654e-05,-6.600009821326532e-05,0.029388360924328494,-4.572002064979053e-05,-1.636430048579684e-05,36.649534041062
342,IN,2,62,0.0009967738825401046,0.006825732525658374,0.001531736969950283,0.0004618107951299261,0.0010559657600081006,0.555323328712782,0.44467667128721805,0.007651861077430452,0.009555835146615652,2.1216253893403597e-05,-4.1949097132139125e-05,-5.2387079781994696e-05,0.02913906738013396,-4.493455931523513e-05,-1.6488420278432507e-05,36.78575725015253
342,IN,2,63,0.0009673218985960414,0.005574365517157684,0.0014881401335071055,0.00044650366368497715,0.0010187636469315958,0.5493855100372386,0.45061448996276143,0.006752205063656448,0.008232233328935959,7.173636703084277e-06,-2.8280278921781552e-05,-3.4479085350145476e-05,0.02886202986902485,-4.2989812342032655e-05,-1.5346477192311963e-05,36.912830375134945
342,IN,2,64,0.0009396024527528759,0.004149794895025825,0.0014466901692309546,0.00043251473627479726,0.0009771898024915529,0.5370619801242039,0.462938019875796,0.005834892391057837,0.006769154242708189,-4.865411200920724e-06,-1.6032411814740473e-05,-1.8599463569013684e-05,0.028501377927198066,-3.993927377656165e-05,-1.3301902282726678e-05,37.04554433329031
342,IN,2,65,0.0009145115252164324,0.0030506451141457946,0.0014083844166665302,0.0004206386337663346,0.0009288287293785813,0.5144948269180264,0.4855051730819737,0.005271440866568489,0.005586200120252569,-1.0818796963468174e-05,-9.044246050256582e-06,-9.584280589004446e-06,0.028019957448437133,-3.616608936575241e-05,-1.0978039251930865e-05,37.19162166630849
342,IN,2,66,0.0008924023432385973,0.002982838110715596,0.0013737833674115933,0.0004110213190656012,0.0008824775543963933,0.48969133768904305,0.5103086623109571,0.00532104612431954,0.005106066949213115,-9.36740410165972e-06,-9.084623833378116e-06,-8.717589815588703e-06,0.027425082314373867,-3.233703617206555e-05,-8.920494688489629e-06,37.33427908318117
342,IN,2,67,0.0008730403938807907,0.003827700372189415,0.0013427992151662004,0.00040328157259538107,0.0008521981579054221,0.4778160249142979,0.5221839750857021,0.005866680094539734,0.005368211006009416,-2.1332000318729216e-06,-1.5331518173638976e-05,-1.4028858446732665e-05,0.026771292864911235,-2.917911023003916e-05,-7.406318732214571e-06,37.465747541282326
342,IN,2,68,0.0008557498765492928,0.004807645367636139,0.0013146898547606888,0.00039680989833789683,0.0008328668628854684,0.4750697098202195,0.5249302901797805,0.006564971290670914,0.005941396532802395,7.3370203933580865e-06,-2.4326381479572802e-05,-2.2015736578124715e-05,0.026114046727949092,-2.7033222624666332e-05,-6.563014878321833e-06,37.591842958237976
342,IN,2,69,0.0008396954636290287,0.005504742460448677,0.001288452279386882,0.0003909386478711756,0.0008147540551450294,0.47221055189782607,0.527789448102174,0.0071406302662067244,0.006388685812170767,1.5172923676817854e-05,-3.208546424267871e-05,-2.870670270581121e-05,0.025488944886949274,-2.580657312871674e-05,-6.3448218399116064e-06,37.720992625225335
342,IN,2,70,0.0008241705606993138,0.005774376150871133,0.0012632348454795813,0.00038510627591904637,0.0007937172189374821,0.4653201788240731,0.5346798211759268,0.007454310572044752,0.0064873237983162045,1.8650678691936702e-05,-3.582846978183134e-05,-3.118073528417136e-05,0.024909558134881372,-2.5155481409915545e-05,-6.528350335332323e-06,37.84768925001845
342,IN,2,71,0.0008087769011241377,0.00560078849087458,0.0012385531890169636,0.00037900061323131197,0.000768623531864215,0.45328573214591117,0.5467142678540888,0.007471977732307162,0.00619508415293586,1.700058514030517e-05,-3.46016094208494e-05,-2.86885065599615e-05,0.024367978259685667,-2.4668445600296047e-05,-6.828460389005745e-06,37.97473566606641
342,IN,2,72,0.0007934519347792254,0.005051802652799744,0.0012143218095174528,0.000372582060040998,0.0007399864982216076,0.4364822243563141,0.5635177756436859,0.007233307619531461,0.005602680759484829,1.1352725760833203e-05,-2.923453535876547e-05,-2.2644103829451657e-05,0.023843044078575532,-2.4021153437428496e-05,-7.029219900791836e-06,38.10381987504661
342,IN,2,73,0.0007783659452262584,0.004270926252924008,0.0011907427638452252,0.00036598912660729154,0.0007109821082246578,0.4182982239068793,0.5817017760931207,0.006826689213201023,0.004909030864965259,3.970001964009335e-06,-2.1803596113255594e-05,-1.567883390388296e-05,0.023315555199890686,-2.308884555648037e-05,-7.043022995045066e-06,38.24548350041732
342,IN,2,74,0.0007637540818540563,0.0034807318610679903,0.0011681018803738278,0.0003594062833342846,0.0006894000063934825,0.4080567821405635,0.5919432178594365,0.006362790754353266,0.004386197598553552,-2.829441554945227e-06,-1.484535341515339e-05,-1.0233662556744415e-05,0.022783581289940714,-2.20084022444247e-05,-6.868236746526035e-06,38.39462766610086
342,IN,2,75,0.000749756840806047,0.002934000062712805,0.001146520832003624,0.00035299284960846995,0.0006842009023455012,0.41738673378262703,0.5826132662173729,0.0059408940641959935,0.00425608291637871,-7.585020678739407e-06,-1.0312206487714978e-05,-7.387710568185868e-06,0.02226716208330829,-2.1128128802717923e-05,-6.5137904572887355e-06,38.53257329110056
342,IN,2,76,0.0007363315858867318,0.0027414247963833383,0.0011257681550980695,0.0003468950166753942,0.000693751441585226,0.44533109154626077,0.5546689084537393,0.005612454616428194,0.004506112570029286,-1.0077668511042529e-05,-8.438002709546647e-06,-6.7746810752168106e-06,0.021800508801848334,-2.075799129459617e-05,-6.008310762405185e-06,38.67030091630295
342,IN,2,77,0.0007232819982196034,0.0027681099383592062,0.0011053191288214876,0.0003412448676177192,0.0007068991545239734,0.47855857142757363,0.5214414285724264,0.005365989281605188,0.004924695323750964,-1.1072763642090883e-05,-8.005741708883658e-06,-7.347356971444323e-06,0.021422803472390815,-2.0948320546057332e-05,-5.41796082529957e-06,38.81571341631934
342,IN,2,78,0.0007103789191854387,0.0028038213980553575,0.0010846270927517096,0.0003361307456191679,0.0007159379866885915,0.5074269801375109,0.4925730198624892,0.005154736139762586,0.005310181612333592,-1.1646286348727143e-05,-7.746350450327539e-06,-7.979948266744042e-06,0.021164222401058922,-2.1518885676152335e-05,-4.791285603685085e-06,38.951801791321486
