fit_days,strategy,seed,epoch,parameter_group,parameters,anchor_loss,paired_loss,total_loss,anchor_norm,paired_norm,total_norm,norm_ratio,dot,cosine,anchor_directional,paired_directional,anchor_zero,paired_zero,total_zero,conflict,magnitude_imbalance,anchor_increases,paired_increases
432,IN,0,100,output,17,0.00017876403680284252,0.00012686454163989873,0.00015281428922137063,0.0013948444078105617,0.0012622253562432136,0.0004592176607975419,0.9049219749351718,-1.3476401659951194e-06,-0.7654402238581373,-0.0006510537453707592,-0.00026738157622432446,False,False,False,True,False,False,False
432,IN,1,0,all,7569,0.005981883076662483,0.007194894243047841,0.006588388659855162,0.020172012750661217,0.02995353440494894,0.01785431808854089,1.4849055855354392,-1.4508812067052495e-05,-0.02401234344841956,-0.010988974331022871,-0.02471966184605891,False,False,False,True,False,False,False
432,IN,1,0,gates,7552,0.005981883076662483,0.007194894243047841,0.006588388659855162,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
432,IN,1,0,output,17,0.005981883076662483,0.007194894243047841,0.006588388659855162,0.020172012750661217,0.029953534404948943,0.01785431808854089,1.4849055855354394,-1.4508812067052495e-05,-0.024012343448419553,-0.01098897433102287,-0.024719661846058907,False,False,False,True,False,False,False
432,IN,1,25,all,7569,0.002980903835424079,0.0029469452845861267,0.0029639245600051028,0.01663734251880512,0.007155082523170888,0.009724031521776588,0.43006162282729515,2.5115392072296364e-05,0.2109800337717069,-0.015524248223805463,-0.003923814819747716,False,False,False,False,False,False,False
432,IN,1,25,gates,7552,0.002980903835424079,0.0029469452845861267,0.0029639245600051028,0.002731535748341877,0.0032927562712676667,0.0026234623569306157,1.2054597027574936,4.613343773242801e-06,0.5129196579977718,-0.0023012777915059224,-0.0029456469223553094,False,False,False,False,False,False,False
432,IN,1,25,output,17,0.002980903835424079,0.0029469452845861267,0.0029639245600051028,0.01641157757632005,0.006352398133887148,0.009363452050300295,0.3870680989896365,2.0502048299053574e-05,0.19665691084579293,-0.015477300747929239,-0.0032496033526713476,False,False,False,False,False,False,False
432,IN,1,50,all,7569,0.0014814264905825044,0.0009267839906260258,0.001204105240604265,0.004549301382817034,0.006637598496829022,0.0031026898928599514,1.4590368802338758,-1.3123559295893337e-05,-0.43460623257362496,-0.0012203255944517705,-0.004985054191268134,False,False,False,True,False,False,False
432,IN,1,50,gates,7552,0.0014814264905825044,0.0009267839906260258,0.001204105240604265,0.0020314312559916972,0.0015203959318930368,0.0013586463656631465,0.748435826912004,4.7268152509090166e-07,0.15304170622629187,-0.0016926385662784196,-0.001024654165047873,False,False,False,False,False,False,False
432,IN,1,50,output,17,0.0014814264905825044,0.0009267839906260258,0.001204105240604265,0.0040705564882311815,0.00646112296860151,0.002789402198379722,1.5872824728712032,-1.3596240820984236e-05,-0.5169601369834996,-0.0005329438158154045,-0.005045860580944038,False,False,False,True,False,False,False
432,IN,1,75,all,7569,0.0006132702583776745,0.00029774159359137735,0.0004555059259845259,0.0028548108966432893,0.003229830193466204,0.0020626916690399087,1.1313639713453054,-7.81480324056309e-07,-0.08475415767424739,-0.0017861285431396163,-0.002339254794940201,False,False,False,True,False,False,False
432,IN,1,75,gates,7552,0.0006132702583776745,0.00029774159359137735,0.0004555059259845259,0.0013901539979469114,0.0011450108052510483,0.0008086371720979945,0.8236575278293558,-3.1400078887743474e-07,-0.19726872657496317,-0.0010007747633781826,-0.000616499580817806,False,False,False,True,False,False,False
432,IN,1,75,output,17,0.0006132702583776745,0.00029774159359137735,0.0004555059259845259,0.0024934749081523717,0.003020058498520233,0.0018975781526535352,1.2111846358053195,-4.6747953517887426e-07,-0.06207864743160273,-0.0015150726662735885,-0.002280083639033481,False,False,False,True,False,False,False
432,IN,1,100,all,7569,0.00022227668975606323,0.00012051292668686934,0.0001713948082214663,0.001751779238670712,0.0013546432520856156,0.0008819244539788343,0.7732956426139336,-8.963129356776863e-07,-0.37770727628147666,-0.0012316347253776175,-0.0005322141825800509,False,False,False,True,False,False,False
432,IN,1,100,gates,7552,0.00022227668975606323,0.00012051292668686934,0.0001713948082214663,0.0008415349585216878,0.0006496900556907878,0.00042530700483115033,0.7720297880816369,-2.033670307219106e-07,-0.3719650766731109,-0.0005934701873680668,-0.00025714382229423383,False,False,False,True,False,False,False
432,IN,1,100,output,17,0.00022227668975606323,0.00012051292668686934,0.0001713948082214663,0.0015364079583963504,0.001188680433067523,0.0007725960743929657,0.7736750038109843,-6.929459049557758e-07,-0.3794265095867445,-0.0010792208017482575,-0.00046597134703767364,False,False,False,True,False,False,False
432,IN,2,0,all,7569,0.005981883076662483,0.007194894243047841,0.006588388659855162,0.01836062184169389,0.025244478264598844,0.01293179752486628,1.374925015190546,-0.00015273528418446977,-0.329522893145059,-0.007128829146709186,-0.018734765903023372,False,False,False,True,False,False,False
432,IN,2,0,gates,7552,0.005981883076662483,0.007194894243047841,0.006588388659855162,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
432,IN,2,0,output,17,0.005981883076662483,0.007194894243047841,0.006588388659855162,0.01836062184169389,0.025244478264598847,0.01293179752486628,1.3749250151905463,-0.0001527352841844698,-0.329522893145059,-0.007128829146709187,-0.018734765903023375,False,False,False,True,False,False,False
432,IN,2,25,all,7569,0.003037184221657304,0.0031169584200249133,0.0030770713208411087,0.017071936652517748,0.015800946960938648,0.010104792847498888,0.9255509367537598,-6.634679598325822e-05,-0.24595409001208066,-0.011138487868162378,-0.009071097826835397,False,False,False,True,False,False,False
432,IN,2,25,gates,7552,0.003037184221657304,0.0031169584200249133,0.0030770713208411087,0.003176309879425503,0.0034958721317311517,0.002902990399960751,1.1006080213947664,5.6996733187532815e-06,0.5133003494896408,-0.002719371336726225,-0.003086609463195276,False,False,False,False,False,False,False
432,IN,2,25,output,17,0.003037184221657304,0.0031169584200249133,0.0030770713208411087,0.01677385097756156,0.015409373864663735,0.009678816313403225,0.9186545108381439,-7.204646930201149e-05,-0.2787371981060472,-0.010813078817580778,-0.008544553809225676,False,False,False,True,False,False,False
432,IN,2,50,all,7569,0.0012835063997141418,0.0007860202357580758,0.0010347633177361089,0.006135470182640463,0.005203334680381239,0.0034066109196505935,0.8480743163096801,-9.149347163298837e-06,-0.2865896461035347,-0.004182257362354427,-0.0026309644769467594,False,False,False,True,False,False,False
432,IN,2,50,gates,7552,0.0012835063997141418,0.0007860202357580758,0.0010347633177361089,0.0023006534499768173,0.0018834591677913018,0.001460355345899974,0.8186627011600902,-1.5493689421640195e-07,-0.03575587672854926,-0.001759184645401284,-0.0011615260463986644,False,False,False,True,False,False,False
432,IN,2,50,output,17,0.0012835063997141418,0.0007860202357580758,0.0010347633177361089,0.005687792899287031,0.004850492073936522,0.0030777199712748444,0.8527898536081606,-8.994410269082435e-06,-0.32601915655575586,-0.0037944611618487877,-0.0023609787807009003,False,False,False,True,False,False,False
432,IN,2,75,all,7569,0.0005301362012773264,0.0002982725418769987,0.00041420437157716253,0.0022877677980291536,0.0017771835646554018,0.0011041445500504594,0.7768199054932037,-1.7578610852779584e-06,-0.43235483606125397,-0.0015740785082271835,-0.0006342105918737352,False,False,False,True,False,False,False
432,IN,2,75,gates,7552,0.0005301362012773264,0.0002982725418769987,0.00041420437157716253,0.0011003732822170724,0.0010604396785918477,0.0006875316378746053,0.9637090392227945,-2.222773299175025e-07,-0.19048867674400916,-0.0007189080297130741,-0.0006561552460361361,False,False,False,True,False,False,False
432,IN,2,75,output,17,0.0005301362012773264,0.0002982725418769987,0.00041420437157716253,0.002005756749329786,0.0014261308181752821,0.0008639649497101107,0.711018830499669,-1.535583755360456e-06,-0.536828892668346,-0.0014395701949229337,-0.00028835970449728795,False,False,False,True,False,False,False
432,IN,2,100,all,7569,0.0002256838034310634,0.00012061974150166701,0.0001731517724663652,0.0016326639779069626,0.0010988800373578423,0.0007822429777348518,0.6730595224907093,-7.127563481983039e-07,-0.3972775274672865,-0.0012482280903380722,-0.00031625786513163144,False,False,False,True,False,False,False
432,IN,2,100,gates,7552,0.0002256838034310634,0.00012061974150166701,0.0001731517724663652,0.0007102070106462406,0.0005402907143126938,0.00033397266299693186,0.760751029226064,-1.750785477132707e-07,-0.4562684894516114,-0.0004930275539660323,-0.00017491777202783144,False,False,False,True,False,False,False
432,IN,2,100,output,17,0.0002256838034310634,0.00012061974150166701,0.0001731517724663652,0.0014701012437189206,0.0009568820619757965,0.0007073657728404914,0.6508953489183972,-5.376778004850332e-07,-0.3822226749732727,-0.0011475815827075523,-0.0002671499629734307,False,False,False,True,False,False,False
432,OOF,0,0,all,7569,0.005981883076662483,0.23765979688188874,0.1218208399792756,0.02784539407832765,0.7519815678853767,0.3731958444706494,27.005599768855546,-0.004575545545041155,-0.21851553535468868,0.0050914012441028965,-0.7514830901854016,False,False,False,True,True,True,False
432,OOF,0,0,gates,7552,0.005981883076662483,0.23765979688188874,0.1218208399792756,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
432,OOF,0,0,output,17,0.005981883076662483,0.23765979688188874,0.1218208399792756,0.02784539407832765,0.7519815678853768,0.3731958444706494,27.00559976885555,-0.004575545545041155,-0.21851553535468862,0.005091401244102897,-0.7514830901854016,False,False,False,True,True,True,False
432,OOF,0,25,all,7569,0.02433761942703332,0.11044103859189047,0.0673893290094619,0.40026116345725116,0.5238334575942174,0.0994432556380305,1.308729163403244,-0.1975273229498512,-0.9420858716668548,0.1876362742664825,-0.38652278554254343,False,False,False,True,False,True,False
432,OOF,0,25,gates,7552,0.02433761942703332,0.11044103859189047,0.0673893290094619,0.04555944436575368,0.05727500686380159,0.035014457231640074,1.2571489328095122,-0.00022602026062965868,-0.08661713259885628,-0.026412557219581224,-0.04361635724369892,False,False,False,True,False,False,False
432,OOF,0,25,output,17,0.02433761942703332,0.11044103859189047,0.0673893290094619,0.39765982447468357,0.5206928700144302,0.09307496374785397,1.3093926968918113,-0.19730130268922152,-0.9528764758251828,0.21041086190532354,-0.3965607894010315,False,False,False,True,False,True,False
432,OOF,0,50,all,7569,0.009680991430724255,0.033541821169746286,0.02161140630023527,0.12679428885863123,0.3914076269853749,0.15882939076299316,3.0869499762861814,-0.03418481033445704,-0.6888175414495555,0.05700462162671139,-0.37466340315269764,False,False,False,True,False,True,False
432,OOF,0,50,gates,7552,0.009680991430724255,0.033541821169746286,0.02161140630023527,0.04443038250996433,0.0495566201500463,0.025715167849270974,1.1153768513906517,-0.0008924190303065006,-0.4053097877305631,-0.02103116468100185,-0.030399171017540097,False,False,False,True,False,False,False
432,OOF,0,50,output,17,0.009680991430724255,0.033541821169746286,0.02161140630023527,0.11875492746486047,0.38825773895909194,0.1567338684287075,3.2694031923347118,-0.03329239130415054,-0.7220599063435159,0.061217331963241056,-0.37468506882065605,False,False,False,True,False,True,False
432,OOF,0,75,all,7569,0.004044298659322492,0.010383181114009198,0.007213739886665845,0.022877400928829426,0.1168064536319238,0.05762023984530105,5.105757161633154,-0.0004433774620025457,-0.1659205166076179,-0.0006941832546223234,-0.11454629643597977,False,False,False,True,False,False,False
432,OOF,0,75,gates,7552,0.004044298659322492,0.010383181114009198,0.007213739886665845,0.00748260152892,0.020756504999075904,0.010533715046584964,2.7739690425653056,-2.1492607343328553e-05,-0.1383828458746988,-0.0016374431121739534,-0.019429986980995975,False,False,False,True,False,False,False
432,OOF,0,75,output,17,0.004044298659322492,0.010383181114009198,0.007213739886665845,0.021619115329212932,0.11494744499244035,0.05664920906020991,5.316935648940134,-0.0004218848546592171,-0.1697683368705355,-0.000401605721540005,-0.11289681239887979,False,False,False,True,False,False,False
432,OOF,0,100,all,7569,0.002687783170604587,0.00450482825324968,0.0035963057119271333,0.009890552535961017,0.058083037621403745,0.029301280548221773,5.87257763509368,-1.8601060866804625e-05,-0.03237932856434881,-0.0013518516446648628,-0.05725070945177868,False,False,False,True,False,False,False
432,OOF,0,100,gates,7552,0.002687783170604587,0.00450482825324968,0.0035963057119271333,0.00580853168469147,0.007707024104924795,0.004474136235789914,1.326845496123719,-6.532840330161607e-06,-0.1459314721575843,-0.0030403857379523707,-0.005907886733627458,False,False,False,True,False,False,False
432,OOF,0,100,output,17,0.002687783170604587,0.00450482825324968,0.0035963057119271333,0.008005247599827266,0.057569445357546316,0.02895767854489015,7.1914634294120425,-1.2068220536643022e-05,-0.026186437749081967,-0.0008981342982529209,-0.05701722279152738,False,False,False,True,False,False,False
432,OOF,1,0,all,7569,0.005981883076662483,0.23765979688188874,0.1218208399792756,0.020172012750661217,0.7600833337294236,0.3750832422487437,37.68009385699545,-0.007691914924164191,-0.5016768122698037,0.009711184085531822,-0.759877668583019,False,False,False,True,True,True,False
432,OOF,1,0,gates,7552,0.005981883076662483,0.23765979688188874,0.1218208399792756,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
432,OOF,1,0,output,17,0.005981883076662483,0.23765979688188874,0.1218208399792756,0.020172012750661217,0.7600833337294237,0.3750832422487437,37.680093856995455,-0.007691914924164192,-0.5016768122698037,0.00971118408553182,-0.7598776685830191,False,False,False,True,True,True,False
432,OOF,1,25,all,7569,0.0277788186353056,0.1085296936698572,0.0681542561525814,0.451784227005263,0.5754623330351367,0.08930767874561577,1.273754811781937,-0.2516812192906326,-0.9680612641931874,0.26633897660353734,-0.4449543340947689,False,False,False,True,False,True,False
432,OOF,1,25,gates,7552,0.0277788186353056,0.1085296936698572,0.0681542561525814,0.045830477701859745,0.05408496762194209,0.03520704150446173,1.1801091835389572,-3.3736661529812195e-05,-0.01361040805224512,-0.029350606250015957,-0.0410634767589075,False,False,False,True,False,False,False
432,OOF,1,25,output,17,0.0277788186353056,0.1085296936698572,0.0681542561525814,0.44945361839055464,0.5729151010573696,0.08207512236623969,1.2746923767327036,-0.25164748262910275,-0.9772764635699949,0.3023993514334291,-0.4665495961659085,False,False,False,True,False,True,False
432,OOF,1,50,all,7569,0.014577707891490188,0.03365168209811925,0.02411469499480472,0.17576536038471077,0.41047326870186474,0.15271655775297363,2.3353479195413205,-0.05304618909114561,-0.7352516712329725,0.07252889767136925,-0.3779620131773165,False,False,False,True,False,True,False
432,OOF,1,50,gates,7552,0.014577707891490188,0.03365168209811925,0.02411469499480472,0.06347688437660216,0.03840257918942863,0.03310515555317199,0.6049852567052578,-0.0005601338208809993,-0.22978189174236835,-0.05239638617174716,-0.013813924934596811,False,False,False,True,False,False,False
432,OOF,1,50,output,17,0.014577707891490188,0.03365168209811925,0.02411469499480472,0.16390285861145537,0.4086729086083306,0.1490851960716342,2.4933848748612855,-0.052486055270264606,-0.7835767774877415,0.08593042396022592,-0.38410081610349434,False,False,False,True,False,True,False
432,OOF,1,75,all,7569,0.004145705636295743,0.00910725838004568,0.006626482008170712,0.02853010246694884,0.13573068391516274,0.06758073795639732,4.7574551851821125,-0.0004840803659637233,-0.12500750849218983,-0.002440683475694789,-0.13272079243709986,False,False,False,True,False,False,False
432,OOF,1,75,gates,7552,0.004145705636295743,0.00910725838004568,0.006626482008170712,0.009324419103366104,0.023969670170795633,0.012555780474798123,2.5706341494391443,-1.5449693193330764e-05,-0.06912513872966414,-0.002847098934446666,-0.02226446201514958,False,False,False,True,False,False,False
432,OOF,1,75,output,17,0.004145705636295743,0.00910725838004568,0.006626482008170712,0.02696334465824634,0.13359743061893475,0.0664041302887096,4.9547796207128165,-0.0004686306727703925,-0.13009447167252122,-0.001945596465653298,-0.13086266411176592,False,False,False,True,False,False,False
432,OOF,1,100,all,7569,0.002526671462040995,0.004808362084365754,0.0036675167732033746,0.011564410322560144,0.03323977554977186,0.01725101023902429,2.874316512699905,-2.411442382003139e-05,-0.06273289275204828,-0.003177238920203214,-0.03132478155784538,False,False,False,True,False,False,False
432,OOF,1,100,gates,7552,0.002526671462040995,0.004808362084365754,0.0036675167732033746,0.004925540614128562,0.008240088830376129,0.004324432103078529,1.672930846766347,-8.678581108687332e-06,-0.2138271899789711,-0.001801666538092907,-0.00684719766806415,False,False,False,True,False,False,False
432,OOF,1,100,output,17,0.002526671462040995,0.004808362084365754,0.0036675167732033746,0.010463012748109679,0.03220222996419226,0.01670019883872,3.0777206087233466,-1.5435842711344084e-05,-0.045812885135108124,-0.00281549920345048,-0.030584898473989514,False,False,False,True,False,False,False
432,OOF,2,0,all,7569,0.005981883076662483,0.23765979688188874,0.1218208399792756,0.01836062184169389,0.7918336623615407,0.39367914826303796,43.1267344422627,-0.0037022870874300643,-0.25465297014771054,0.004274006723322727,-0.7916323032493986,False,False,False,True,True,True,False
432,OOF,2,0,gates,7552,0.005981883076662483,0.23765979688188874,0.1218208399792756,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
432,OOF,2,0,output,17,0.005981883076662483,0.23765979688188874,0.1218208399792756,0.01836062184169389,0.7918336623615407,0.39367914826303796,43.1267344422627,-0.003702287087430064,-0.2546529701477105,0.004274006723322728,-0.7916323032493987,False,False,False,True,True,True,False
432,OOF,2,25,all,7569,0.02183776183182244,0.10973281742689166,0.06578528962935705,0.3557016862027083,0.6110342886473423,0.16261379167407672,1.7178279225224824,-0.19705680524986674,-0.906650555414462,0.21687310453895803,-0.5421006878871114,False,False,False,True,False,True,False
432,OOF,2,25,gates,7552,0.02183776183182244,0.10973281742689166,0.06578528962935705,0.053923982490141596,0.09318580389230958,0.056115104426319895,1.7280957301205608,0.0005021149222270349,0.09992436869207812,-0.030383181539841958,-0.08184702731279783,False,False,False,False,False,False,False
432,OOF,2,25,output,17,0.02183776183182244,0.10973281742689166,0.06578528962935705,0.35159051989473905,0.6038868336499047,0.1526248351279805,1.7175856556960052,-0.19755892017209378,-0.9304733230892294,0.24223785870182088,-0.5474875289577819,False,False,False,True,False,True,False
432,OOF,2,50,all,7569,0.009304992946026887,0.02836240456292435,0.018833698754475617,0.10261345752195901,0.3382372261240895,0.14274825354089166,3.2962267746577747,-0.021712843622415292,-0.6255917017141148,0.0391714843453438,-0.3246679914271271,False,False,False,True,False,True,False
432,OOF,2,50,gates,7552,0.009304992946026887,0.02836240456292435,0.018833698754475617,0.03368838936810831,0.05411735615192675,0.03114759408833314,1.60640972058931,-9.145267256274736e-05,-0.05016254728958536,-0.016750168611664444,-0.045545019565001836,False,False,False,True,False,False,False
432,OOF,2,50,output,17,0.009304992946026887,0.02836240456292435,0.018833698754475617,0.09692581743990407,0.33387981804721883,0.13930861879827508,3.4446943741715765,-0.021621390949852548,-0.6681192563590352,0.043883777503974236,-0.3225010151005244,False,False,False,True,False,True,False
432,OOF,2,75,all,7569,0.004037355799218584,0.008115994412083117,0.006076675105650851,0.031648713951205935,0.1188908054754701,0.0599889575600818,3.7565761963904354,-0.0003709823023950735,-0.09859362978610538,-0.005256457338323885,-0.1147214577818397,False,False,False,True,False,False,False
432,OOF,2,75,gates,7552,0.004037355799218584,0.008115994412083117,0.006076675105650851,0.007651785610342236,0.02096211788502589,0.010758969323008556,2.7395066919665476,-1.7469262839303048e-05,-0.10891222408978132,-0.0019091308355850016,-0.01960880781043211,False,False,False,True,False,False,False
432,OOF,2,75,output,17,0.004037355799218584,0.008115994412083117,0.006076675105650851,0.030709791137984263,0.11702825829849964,0.05901626562441795,3.810780013861767,-0.0003535130395557704,-0.09836437420755036,-0.004995048618756629,-0.11303748263007928,False,False,False,True,False,False,False
432,OOF,2,100,all,7569,0.002681192104571418,0.0036867373515985674,0.0031839647280849925,0.008470335083641393,0.05720829794412491,0.029003631423533113,6.7539592447305035,1.0153306457848416e-05,0.020953080264331722,-0.0014118901473241438,-0.05659537269974209,False,False,False,False,False,False,False
432,OOF,2,100,gates,7552,0.002681192104571418,0.0036867373515985674,0.0031839647280849925,0.004312005268275092,0.007335867578125482,0.0039130717721849425,1.7012659126597052,-5.579909890171186e-06,-0.1763991221923782,-0.0016628214739075214,-0.0061633220704623605,False,False,False,True,False,False,False
432,OOF,2,100,output,17,0.002681192104571418,0.0036867373515985674,0.0031839647280849925,0.007290623224082705,0.05673600620893203,0.028738449941809435,7.7820516113792815,1.57332163480196e-05,0.03803593517635505,-0.0011985058951167718,-0.05627839398850211,False,False,False,False,False,False,False
612,IN,0,0,all,7569,0.005249556016899529,0.005607775580390343,0.005428665798644936,0.007850157185004892,0.012203740078014726,0.008832128154591737,1.554585442101198,5.0734855617750715e-05,0.5295843307360776,-0.0063608578521712165,-0.01130339845701226,False,False,False,False,False,False,False
612,IN,0,0,gates,7552,0.005249556016899529,0.005607775580390343,0.005428665798644936,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
612,IN,0,0,output,17,0.005249556016899529,0.005607775580390343,0.005428665798644936,0.007850157185004892,0.012203740078014726,0.008832128154591737,1.554585442101198,5.0734855617750715e-05,0.5295843307360776,-0.006360857852171216,-0.01130339845701226,False,False,False,False,False,False,False
612,IN,0,25,all,7569,0.004044561269071913,0.0035844351126458882,0.0038144981908589002,0.008509181960153031,0.010370076268145482,0.006459290541477765,1.2186925037808198,-6.527461120625723e-06,-0.07397322151797482,-0.005099531913554103,-0.007819049169401427,False,False,False,True,False,False,False
612,IN,0,25,gates,7552,0.004044561269071913,0.0035844351126458882,0.0038144981908589002,0.0021259806155256573,0.0028438708859594933,0.0019653787769244547,1.3376748899736957,1.4217298767706876e-06,0.23515158717971849,-0.0015115466606541875,-0.0024192108931947224,False,False,False,False,False,False,False
612,IN,0,25,output,17,0.004044561269071913,0.0035844351126458882,0.0038144981908589002,0.008239319392607797,0.009972506214144273,0.0061530253178773,1.2103555814441986,-7.949190997396406e-06,-0.0967447213455762,-0.004870546597773787,-0.007435504037980814,False,False,False,True,False,False,False
612,IN,0,50,all,7569,0.0020378858671872306,0.001279457764004361,0.0016586718155957958,0.005068702661537305,0.0036800770324954203,0.002821056753986801,0.72603924085365,-3.7006343996587364e-06,-0.1983912238085588,-0.0038976727852671057,-0.0017444407227064976,False,False,False,True,False,False,False
612,IN,0,50,gates,7552,0.0020378858671872306,0.001279457764004361,0.0016586718155957958,0.003186089153940632,0.00214016158648165,0.0019415110970006915,0.6717205586776022,1.7320282299876435e-07,0.025400980281792516,-0.002658848289820828,-0.0012241739041805551,False,False,False,False,False,False,False
612,IN,0,50,output,17,0.0020378858671872306,0.001279457764004361,0.0016586718155957958,0.00394215455990975,0.0029937727617253525,0.002046679229737215,0.7594255162318878,-3.873837222657501e-06,-0.3282380224776181,-0.002850164593954885,-0.0012431938655195446,False,False,False,True,False,False,False
612,IN,0,75,all,7569,0.0007688109015383205,0.000564547649741578,0.0006666792756399493,0.0020749688303936353,0.0020482667208021727,0.0011369255469519208,0.9871313201430612,-1.665246704701559e-06,-0.3918144934918713,-0.0011611353749073703,-0.0011127157189964715,False,False,False,True,False,False,False
612,IN,0,75,gates,7552,0.0007688109015383205,0.000564547649741578,0.0006666792756399493,0.0015522725027855614,0.0013429196340605616,0.00085707867729939,0.8651313681397339,-6.37323815062208e-07,-0.3057328884334863,-0.0010338759759058146,-0.0006802813786929655,False,False,False,True,False,False,False
612,IN,0,75,output,17,0.0007688109015383205,0.000564547649741578,0.0006666792756399493,0.0013769334494451717,0.0015465973671257602,0.0007470045784536079,1.1232186767987615,-1.0279228896393511e-06,-0.4826922436307489,-0.0005810023523273063,-0.0009130068045799095,False,False,False,True,False,False,False
612,IN,0,100,all,7569,0.0003608447783165319,0.0002853027506493376,0.00032307376448293475,0.0013482441015818128,0.0013162782594228072,0.0006833230625692795,0.9762907606111519,-8.413144911615232e-07,-0.47406962775044703,-0.0007144846411426571,-0.0006521614839959018,False,False,False,True,False,False,False
612,IN,0,100,gates,7552,0.0003608447783165319,0.0002853027506493376,0.00032307376448293475,0.0008970526629339683,0.0008472491368927812,0.00043461280260126005,0.9444809339528675,-3.834907136513996e-07,-0.5045750558997817,-0.0004845839375928028,-0.0003846416676097173,False,False,False,True,False,False,False
612,IN,0,100,output,17,0.0003608447783165319,0.0002853027506493376,0.00032307376448293475,0.0010065081606093543,0.0010073516547182378,0.0005272969937844684,1.000838040009902,-4.578237775101236e-07,-0.451543858563709,-0.0005264916227552524,-0.0005281023648136841,False,False,False,True,False,False,False
612,IN,1,0,all,7569,0.005249556016899529,0.005607775580390343,0.005428665798644936,0.01044582288798406,0.016342087142962262,0.012589628198270742,1.5644614424547383,0.00012890796234373556,0.7551436305046241,-0.009453145653005108,-0.015726110743536376,False,False,False,False,False,False,False
612,IN,1,0,gates,7552,0.005249556016899529,0.005607775580390343,0.005428665798644936,0.0,0.0,0.0,,0.0,,,,True,True,True,False,False,False,False
612,IN,1,0,output,17,0.005249556016899529,0.005607775580390343,0.005428665798644936,0.01044582288798406,0.016342087142962262,0.012589628198270742,1.5644614424547383,0.00012890796234373556,0.7551436305046241,-0.009453145653005108,-0.015726110743536376,False,False,False,False,False,False,False
612,IN,1,25,all,7569,0.003884238379439202,0.003264016977318897,0.00357412767837905,0.006624219969017687,0.009108164609689884,0.006195963840299645,1.3749791903484365,1.3360459443031482e-05,0.2214398489729096,-0.00461919655410674,-0.007772731126492551,False,False,False,False,False,False,False
612,IN,1,25,gates,7552,0.003884238379439202,0.003264016977318897,0.00357412767837905,0.0021806495745313095,0.002610197261578753,0.001854519788723117,1.196981528836318,1.0943061379028676e-06,0.1922558769774739,-0.0015771033397368062,-0.002131936237709427,False,False,False,False,False,False,False
612,IN,1,25,output,17,0.003884238379439202,0.003264016977318897,0.00357412767837905,0.006255002608395069,0.008726140774297309,0.005911913756435821,1.3950658889551277,1.2266153305128613e-05,0.22472877176834793,-0.004346410743916239,-0.007477416768955403,False,False,False,False,False,False,False
612,IN,1,50,all,7569,0.0019489596543279487,0.0011744677833268025,0.0015617137188273756,0.004445737266495656,0.004760362622557122,0.0029940064547105175,1.0707701191504437,-3.284666768777112e-06,-0.15520563569090304,-0.0027521505586607957,-0.003235862350760239,False,False,False,True,False,False,False
612,IN,1,50,gates,7552,0.0019489596543279487,0.0011744677833268025,0.0015617137188273756,0.0027134123875978172,0.002285254573545512,0.0017601107417350925,0.8422068772114093,-9.651797919746761e-08,-0.015565311999531609,-0.002064099898285096,-0.0014561215851850895,False,False,False,True,False,False,False
612,IN,1,50,output,17,0.0019489596543279487,0.0011744677833268025,0.0015617137188273756,0.00352164351653301,0.004175962623435253,0.002422000170866423,1.1857993586887543,-3.188148789579644e-06,-0.21678867294175794,-0.0019021105734817669,-0.0029418897682510804,False,False,False,True,False,False,False
612,IN,1,75,all,7569,0.000712241026210595,0.0005132053899905988,0.0006127232081005969,0.0021712378175628923,0.0021998734348334555,0.0011143754777703202,1.0131886139044433,-2.2931929839389496e-06,-0.48010421007991455,-0.0010862948462041274,-0.0011424561093365134,False,False,False,True,False,False,False
612,IN,1,75,gates,7552,0.000712241026210595,0.0005132053899905988,0.0006127232081005969,0.0013733900202561875,0.0011222146941380787,0.0007672435174626483,0.8171128940697738,-3.954577535624418e-07,-0.25658440496868384,-0.0009714923360362071,-0.0005629946988890899,False,False,False,True,False,False,False
612,IN,1,75,output,17,0.000712241026210595,0.0005132053899905988,0.0006127232081005969,0.0016816876977239206,0.0018921092224146376,0.0008081893901601112,1.1251252090239536,-1.8977352303765076e-06,-0.5964088378918123,-0.0005755694727167617,-0.0010408093076034607,False,False,False,True,False,False,False
612,IN,1,100,all,7569,0.00032913766825876025,0.00021679394823371432,0.0002729658082462373,0.0015640049312089799,0.0010784563267034221,0.0007090292176260446,0.6895479069044703,-7.991448738315201e-07,-0.4737888515844975,-0.0011614236127876515,-0.00025663482246443764,False,False,False,True,False,False,False
612,IN,1,100,gates,7552,0.00032913766825876025,0.00021679394823371432,0.0002729658082462373,0.0009642145333636856,0.000830172984455188,0.00040192078477504,0.860983687477837,-4.863677907661237e-07,-0.6076066758255607,-0.0005515289235810112,-0.0002523126459690688,False,False,False,True,False,False,False
