scope,interval_variant,metric,estimate,ci_lower,ci_upper,confidence_level,target_coverage,method,resampling_unit,block_length_days,block_length_basis,primary_block_length,resamples,bootstrap_seed_base,effective_seed,n_dates,n_stations,test_start_date,test_end_date,model_refit_each_resample,qhat_reestimated_each_resample,stationarity_note
ATU1,raw,coverage,0.89198606271777,0.8048780487804879,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,raw,mean_width,0.9781263789910756,0.9302667934637723,1.027765424214854,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,raw,mean_pinball,0.09719804932901055,0.056711175338477124,0.14071249432492408,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,raw,interval_score_80,1.6745184292585416,1.0036136026300093,2.411266026306329,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated,coverage,0.89198606271777,0.8048780487804879,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated,mean_width,0.9781263789910756,0.9302667934637723,1.027765424214854,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated,mean_pinball,0.09719804932901055,0.056711175338477124,0.14071249432492408,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated,interval_score_80,1.6745184292585416,1.0036136026300093,2.411266026306329,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,model_rmse,0.3234912930069022,0.12325189786564206,0.4320485774621333,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,baseline_rmse,0.3222258673501355,0.12391789809441932,0.4266793168765902,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,rmse_difference_vs_baseline,0.0012654256567667388,-0.00485201772797793,0.006935386102253941,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,rmse_skill_vs_baseline,-0.003927138647102257,-0.032078817568573066,0.021686393807064278,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,model_mae,0.15380000459477616,0.06908853993185053,0.23261424024999655,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,baseline_mae,0.15633909407665492,0.07418560801393748,0.2320416280487803,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,mae_difference_vs_baseline,-0.0025390894818787535,-0.017234139694178127,0.013210364191228651,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,mae_skill_vs_baseline,0.016240912082001735,-0.10857773460417926,0.1399545916583689,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,raw,coverage,0.89198606271777,0.8048780487804879,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,raw,mean_width,0.601563151091068,0.5636896243750953,0.6395774741317961,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,raw,mean_pinball,0.06273784297024244,0.032057690200305355,0.0916607337864668,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,raw,interval_score_80,1.1131352661333929,0.6058833996684662,1.5895737502759315,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated,coverage,0.89198606271777,0.8048780487804879,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated,mean_width,0.601563151091068,0.5636896243750953,0.6395774741317961,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated,mean_pinball,0.06273784297024244,0.032057690200305355,0.0916607337864668,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated,interval_score_80,1.1131352661333929,0.6058833996684662,1.5895737502759315,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,model_rmse,0.4936215089202555,0.20323369918987355,0.6554485724009589,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,baseline_rmse,0.4935066784621653,0.19670244162436498,0.6533801962820661,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,rmse_difference_vs_baseline,0.00011483045809024262,-0.004569023178827628,0.011547182884651083,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,rmse_skill_vs_baseline,-0.00023268268313625384,-0.042817265797156265,0.010074405181665108,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,model_mae,0.24153602456579293,0.1150745485631257,0.3606100459707819,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,baseline_mae,0.2444569686411152,0.11873116637630593,0.36509777700348467,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,mae_difference_vs_baseline,-0.002920944075322285,-0.015448090665803474,0.009450400446922793,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,mae_skill_vs_baseline,0.011948704475716942,-0.04590949375236574,0.08254410169644781,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,raw,coverage,0.8885017421602788,0.7979094076655052,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,raw,mean_width,0.8477001657171076,0.7939886556796522,0.899905991827939,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,raw,mean_pinball,0.09632474280480512,0.04928604620563442,0.141563566460953,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,raw,interval_score_80,1.6820621613151883,0.8719505467540066,2.438970199622514,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated,coverage,0.8885017421602788,0.7979094076655052,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated,mean_width,0.8477001657171076,0.7939886556796522,0.899905991827939,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated,mean_pinball,0.09632474280480512,0.04928604620563442,0.141563566460953,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated,interval_score_80,1.6820621613151883,0.8719505467540066,2.438970199622514,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,model_rmse,0.31163471895577277,0.13342636877729538,0.4120249803197758,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,baseline_rmse,0.30687584774225235,0.12060045920707362,0.4071455888806931,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,rmse_difference_vs_baseline,0.004758871213520421,0.0002876698607029097,0.016966884526678116,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,rmse_skill_vs_baseline,-0.015507480463296197,-0.11503495148003379,-0.0013222139811542458,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,model_mae,0.16776620279504617,0.09036067681303533,0.24276811384116007,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,baseline_mae,0.1492666202090592,0.06923262369337975,0.22380106271777064,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,mae_difference_vs_baseline,0.018499582585986968,0.007975714495742033,0.03169439779431387,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,mae_skill_vs_baseline,-0.12393650073993046,-0.38310850962780807,-0.04805865197044059,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,raw,coverage,0.8885017421602788,0.7979094076655052,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,raw,mean_width,0.4868866854211701,0.4560629166657115,0.5167401197473099,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,raw,mean_pinball,0.06284028392339093,0.03283348010030888,0.09232522333264816,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,raw,interval_score_80,1.046377503726497,0.5132573491230058,1.5349648374029488,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated,coverage,0.8885017421602788,0.7979094076655052,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated,mean_width,0.4868866854211701,0.4560629166657115,0.5167401197473099,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated,mean_pinball,0.06284028392339093,0.03283348010030888,0.09232522333264816,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated,interval_score_80,1.046377503726497,0.5132573491230058,1.5349648374029488,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,model_rmse,0.3866345589963535,0.17606195931266985,0.5233421839240073,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,baseline_rmse,0.39740596796319644,0.1873378529423979,0.5325573133834588,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,rmse_difference_vs_baseline,-0.010771408966842921,-0.01813342480871543,-0.0027085885962619327,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,rmse_skill_vs_baseline,0.027104295947162127,0.00706208526246545,0.0721015632374383,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,model_mae,0.20318693034492613,0.10517445725102045,0.3008523074535827,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,baseline_mae,0.2208207887240037,0.1232933081815916,0.3167448413651496,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,mae_difference_vs_baseline,-0.017633858379077577,-0.03661593017290136,0.004519505980005098,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,mae_skill_vs_baseline,0.07985597044994497,-0.022050154594070052,0.20094196290164204,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,raw,coverage,0.8885017421602788,0.7979094076655052,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,raw,mean_width,0.7255916050385548,0.6801645864722607,0.7702174762273116,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,raw,mean_pinball,0.07811822941923656,0.043371284267300365,0.11433818103106279,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,raw,interval_score_80,1.327612230852466,0.7488015484700181,1.9198954951788771,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated,coverage,0.8885017421602788,0.7979094076655052,0.975609756097561,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated,mean_width,0.7255916050385548,0.6801645864722607,0.7702174762273116,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated,mean_pinball,0.07811822941923656,0.043371284267300365,0.11433818103106279,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated,interval_score_80,1.327612230852466,0.7488015484700181,1.9198954951788771,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,7,model_lookback,False,1000,20260621,20260628,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
